;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;Valor_m2;ValorTotal_m2;Tipo_Agregado
21416;Quitinete;Flamengo;1;0;0;30;1200.0;460.0;25.0;1685.0;40.0;56.17;Apartamento
21417;Apartamento;Barra da Tijuca;3;2;3;130;4500.0;1766.0;338.0;6604.0;34.62;50.8;Apartamento
21418;Casa de Condomínio;Joá;3;3;1;340;7500.0;1900.0;970.0;10370.0;22.06;30.5;Casa
21419;Apartamento;Barra da Tijuca;3;2;1;104;2400.0;800.0;205.0;3405.0;23.08;32.74;Apartamento
21420;Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1000.0;290.0;16.0;1306.0;21.74;28.39;Apartamento
21421;Apartamento;Copacabana;1;1;0;55;2200.0;1300.0;276.0;3776.0;40.0;68.65;Apartamento
21422;Apartamento;Cachambi;2;1;1;65;1000.0;800.0;60.0;1860.0;15.38;28.62;Apartamento
21423;Quitinete;Catete;1;0;0;30;1300.0;400.0;23.0;1723.0;43.33;57.43;Apartamento
21424;Apartamento;Freguesia (Jacarepaguá);3;2;1;120;1500.0;732.0;1390.0;3622.0;12.5;30.18;Apartamento
21425;Apartamento;Flamengo;3;1;0;110;3300.0;1300.0;134.0;4734.0;30.0;43.04;Apartamento
21426;Casa;Cocotá;3;1;3;300;4000.0;0.0;1500.0;5500.0;13.33;18.33;Casa
21427;Apartamento;Pechincha;3;1;1;70;1400.0;488.0;76.0;1964.0;20.0;28.06;Apartamento
21428;Apartamento;Ipanema;4;1;0;150;8000.0;1500.0;261.0;9761.0;53.33;65.07;Apartamento
21429;Apartamento;Recreio dos Bandeirantes;3;4;3;180;3000.0;1200.0;400.0;4600.0;16.67;25.56;Apartamento
21430;Apartamento;Recreio dos Bandeirantes;3;2;1;184;2200.0;1300.0;200.0;3700.0;11.96;20.11;Apartamento
21431;Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0;1650.0;23.4;35.11;Apartamento
21432;Apartamento;Vila Isabel;2;1;0;68;1600.0;540.0;43.0;2183.0;23.53;32.1;Apartamento
21433;Apartamento;Copacabana;1;0;0;40;1800.0;625.0;68.0;2493.0;45.0;62.32;Apartamento
21434;Apartamento;Barra da Tijuca;4;4;4;229;17000.0;5600.0;1800.0;24400.0;74.24;106.55;Apartamento
21435;Apartamento;Recreio dos Bandeirantes;3;1;1;86;1900.0;536.0;167.0;2603.0;22.09;30.27;Apartamento
21436;Casa de Condomínio;Barra da Tijuca;4;1;2;245;7000.0;1650.0;550.0;9200.0;28.57;37.55;Casa
21437;Apartamento;Recreio dos Bandeirantes;2;2;1;84;1500.0;900.0;131.0;2531.0;17.86;30.13;Apartamento
21438;Apartamento;Botafogo;3;0;0;100;4500.0;400.0;140.0;5040.0;45.0;50.4;Apartamento
21439;Apartamento;Campo Grande;2;1;0;50;900.0;220.0;0.0;1120.0;18.0;22.4;Apartamento
21440;Apartamento;Rio Comprido;2;1;1;64;1500.0;330.0;34.0;1864.0;23.44;29.12;Apartamento
21441;Casa;Santa Teresa;6;10;5;1000;25000.0;0.0;706.0;25706.0;25.0;25.71;Casa
21442;Apartamento;Santa Teresa;2;0;1;65;1800.0;175.0;13.0;1988.0;27.69;30.58;Apartamento
21443;Apartamento;Freguesia (Jacarepaguá);4;2;3;186;2500.0;1100.0;1700.0;5300.0;13.44;28.49;Apartamento
21444;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0;2320.0;24.62;35.69;Apartamento
21446;Apartamento;Botafogo;1;1;0;50;2600.0;1230.0;137.0;3967.0;52.0;79.34;Apartamento
21447;Apartamento;Copacabana;4;1;1;195;9500.0;1707.0;537.0;11744.0;48.72;60.23;Apartamento
21448;Apartamento;Barra da Tijuca;2;1;1;120;6000.0;3600.0;8000.0;17600.0;50.0;146.67;Apartamento
21449;Apartamento;Jardim Botânico;1;1;0;72;3000.0;895.0;175.0;4070.0;41.67;56.53;Apartamento
21450;Apartamento;Leblon;3;1;0;102;4200.0;860.0;45.0;5105.0;41.18;50.05;Apartamento
21451;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2600.0;550.0;0.0;3150.0;37.14;45.0;Apartamento
21452;Apartamento;Recreio dos Bandeirantes;3;1;1;76;1100.0;788.0;147.0;2035.0;14.47;26.78;Apartamento
21453;Apartamento;Barra da Tijuca;3;3;1;203;5500.0;2800.0;696.0;8996.0;27.09;44.32;Apartamento
21454;Apartamento;Tijuca;2;1;1;75;1300.0;550.0;0.0;1850.0;17.33;24.67;Apartamento
21455;Apartamento;Pechincha;3;1;1;93;1400.0;984.0;84.0;2468.0;15.05;26.54;Apartamento
21456;Apartamento;Gávea;2;1;0;100;3300.0;1250.0;220.0;4770.0;33.0;47.7;Apartamento
21457;Apartamento;Leblon;4;1;0;160;6800.0;1500.0;400.0;8700.0;42.5;54.38;Apartamento
21458;Apartamento;Catete;1;0;0;45;1500.0;509.0;58.0;2067.0;33.33;45.93;Apartamento
21459;Apartamento;Copacabana;3;2;2;123;4200.0;1347.0;310.0;5857.0;34.15;47.62;Apartamento
21460;Apartamento;Ipanema;1;0;0;40;2990.0;450.0;0.0;3440.0;74.75;86.0;Apartamento
21461;Quitinete;Botafogo;1;0;0;22;1200.0;472.0;24.0;1696.0;54.55;77.09;Apartamento
21462;Apartamento;Leblon;4;3;1;200;15000.0;3259.0;618.0;18877.0;75.0;94.38;Apartamento
21463;Casa de Condomínio;Guaratiba;2;0;0;70;1000.0;0.0;0.0;1000.0;14.29;14.29;Casa
21464;Apartamento;Barra da Tijuca;2;1;2;80;1900.0;1000.0;180.0;3080.0;23.75;38.5;Apartamento
21465;Apartamento;Leblon;3;1;1;150;7000.0;1000.0;308.0;8308.0;46.67;55.39;Apartamento
21466;Casa;Olaria;2;0;1;119;1700.0;0.0;0.0;1700.0;14.29;14.29;Casa
21467;Apartamento;Campo Grande;2;1;0;50;900.0;220.0;0.0;1120.0;18.0;22.4;Apartamento
21468;Apartamento;Lins de Vasconcelos;2;1;0;65;1000.0;490.0;47.0;1537.0;15.38;23.65;Apartamento
21469;Apartamento;Barra da Tijuca;2;1;2;100;11000.0;6000.0;0.0;17000.0;110.0;170.0;Apartamento
21470;Apartamento;Jardim Botânico;2;0;1;74;2800.0;1423.0;0.0;4223.0;37.84;57.07;Apartamento
21471;Apartamento;Ipanema;4;3;4;500;38000.0;9500.0;2166.0;49666.0;76.0;99.33;Apartamento
21472;Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;0.0;0.0;1700.0;22.67;22.67;Casa
21474;Apartamento;Botafogo;1;0;0;38;1800.0;788.0;24.0;2612.0;47.37;68.74;Apartamento
21476;Apartamento;Leblon;2;1;0;82;4000.0;970.0;170.0;5140.0;48.78;62.68;Apartamento
21477;Apartamento;Barra da Tijuca;2;1;1;85;2950.0;700.0;61.0;3711.0;34.71;43.66;Apartamento
21478;Apartamento;Recreio dos Bandeirantes;2;2;1;70;1800.0;970.0;170.0;2940.0;25.71;42.0;Apartamento
21479;Apartamento;Laranjeiras;3;0;0;120;4200.0;550.0;0.0;4750.0;35.0;39.58;Apartamento
21480;Apartamento;Ipanema;3;2;0;100;5000.0;1000.0;260.0;6260.0;50.0;62.6;Apartamento
21481;Apartamento;Centro;1;0;0;27;1100.0;370.0;0.0;1470.0;40.74;54.44;Apartamento
21482;Apartamento;Tomás Coelho;2;0;0;50;700.0;70.0;0.0;770.0;14.0;15.4;Apartamento
21483;Apartamento;Ipanema;1;0;0;32;1800.0;666.0;0.0;2466.0;56.25;77.06;Apartamento
21484;Apartamento;Ipanema;3;1;1;145;8000.0;1800.0;400.0;10200.0;55.17;70.34;Apartamento
21485;Apartamento;Ipanema;4;2;1;220;6500.0;2800.0;561.0;9861.0;29.55;44.82;Apartamento
21486;Apartamento;Tijuca;3;2;1;119;2500.0;830.0;0.0;3330.0;21.01;27.98;Apartamento
21487;Apartamento;Barra da Tijuca;4;2;1;297;7509.0;3700.0;11290.0;22499.0;25.28;75.75;Apartamento
21488;Apartamento;Recreio dos Bandeirantes;3;2;1;92;2000.0;600.0;100.0;2700.0;21.74;29.35;Apartamento
21489;Apartamento;Botafogo;2;0;0;58;3000.0;890.0;163.0;4053.0;51.72;69.88;Apartamento
21490;Apartamento;Leblon;4;2;2;340;25000.0;3600.0;0.0;28600.0;73.53;84.12;Apartamento
21491;Apartamento;Barra da Tijuca;2;1;1;74;2000.0;1300.0;250.0;3550.0;27.03;47.97;Apartamento
21492;Casa de Vila;Vaz Lobo;1;0;0;50;700.0;0.0;0.0;700.0;14.0;14.0;Casa
21493;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;220;6900.0;1100.0;700.0;8700.0;31.36;39.55;Casa
21494;Apartamento;Flamengo;5;2;1;300;5500.0;2270.0;812.0;8582.0;18.33;28.61;Apartamento
21495;Quitinete;Catete;0;0;0;24;1100.0;268.0;0.0;1368.0;45.83;57.0;Apartamento
21496;Quitinete;Ipanema;1;0;1;30;6500.0;0.0;0.0;6500.0;216.67;216.67;Apartamento
21497;Casa de Vila;Rocha Miranda;1;0;0;44;700.0;0.0;0.0;700.0;15.91;15.91;Casa
21498;Apartamento;Ipanema;4;2;2;210;15000.0;5000.0;840.0;20840.0;71.43;99.24;Apartamento
21499;Apartamento;Barra da Tijuca;3;2;1;110;2800.0;1100.0;361.0;4261.0;25.45;38.74;Apartamento
21500;Apartamento;Barra da Tijuca;1;1;0;60;1600.0;973.0;140.0;2713.0;26.67;45.22;Apartamento
21501;Apartamento;Recreio dos Bandeirantes;3;2;3;192;7500.0;960.0;2700.0;11160.0;39.06;58.12;Apartamento
21502;Apartamento;Leblon;4;4;3;350;15000.0;3850.0;1600.0;20450.0;42.86;58.43;Apartamento
21503;Apartamento;Lagoa;2;1;1;85;3800.0;1800.0;300.0;5900.0;44.71;69.41;Apartamento
21504;Apartamento;Lagoa;4;4;3;265;16000.0;4200.0;1400.0;21600.0;60.38;81.51;Apartamento
21505;Apartamento;Recreio dos Bandeirantes;3;2;1;203;2900.0;980.0;3050.0;6930.0;14.29;34.14;Apartamento
21506;Apartamento;Freguesia (Jacarepaguá);3;1;1;107;1990.0;1040.0;178.0;3208.0;18.6;29.98;Apartamento
21507;Apartamento;Leblon;3;2;1;170;7200.0;2300.0;700.0;10200.0;42.35;60.0;Apartamento
21508;Apartamento;Centro;1;0;0;59;1400.0;499.0;10.0;1909.0;23.73;32.36;Apartamento
21509;Apartamento;Curicica;3;1;1;62;1100.0;652.0;73.0;1825.0;17.74;29.44;Apartamento
21510;Casa;Laranjeiras;5;6;5;980;10000.0;0.0;1200.0;11200.0;10.2;11.43;Casa
21511;Apartamento;Gávea;2;1;1;125;5500.0;1600.0;200.0;7300.0;44.0;58.4;Apartamento
21512;Apartamento;Humaitá;2;1;1;105;2300.0;1280.0;231.0;3811.0;21.9;36.3;Apartamento
21513;Apartamento;Recreio dos Bandeirantes;2;1;1;69;1700.0;649.0;1100.0;3449.0;24.64;49.99;Apartamento
21514;Casa;Botafogo;2;1;1;108;3800.0;0.0;0.0;3800.0;35.19;35.19;Casa
21515;Apartamento;Maracanã;3;1;2;130;2690.0;1000.0;150.0;3840.0;20.69;29.54;Apartamento
21516;Apartamento;Tijuca;2;1;0;70;1500.0;720.0;75.0;2295.0;21.43;32.79;Apartamento
21517;Apartamento;Copacabana;4;0;0;120;4200.0;900.0;170.0;5270.0;35.0;43.92;Apartamento
21518;Apartamento;Copacabana;1;0;0;45;2000.0;630.0;25.0;2655.0;44.44;59.0;Apartamento
21519;Apartamento;Tijuca;3;1;0;73;2100.0;650.0;97.0;2847.0;28.77;39.0;Apartamento
21520;Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1380.0;300.0;4680.0;37.5;58.5;Apartamento
21521;Apartamento;Jardim Guanabara;3;0;0;80;1700.0;380.0;130.0;2210.0;21.25;27.62;Apartamento
21522;Apartamento;Barra da Tijuca;7;4;6;840;20000.0;4046.0;0.0;24046.0;23.81;28.63;Apartamento
21523;Quitinete;Catete;1;0;0;20;900.0;408.0;25.0;1333.0;45.0;66.65;Apartamento
